Scenario;Type of unit;Year data;Location;Profile;Fuel;Electrolyser;CO2 capture;CO2 tax level upstream (Eur/kgCO2);CO2 tax level operational(Eur/kgCO2);Weight costs vs emissions;Max yearly emission treshhold;Renewable criterion;Criterion application;Installed capacity(MW or t/h);Total investment(MEuros);Annualised investment(MEuros);Fixed O&M(MEuros);Variable O&M(MEuros);CO2 tax infrastructure (MEuros);CO2 tax process (MEuros);Fuel cost(MEuros);Cost per unit(MEuros);Production(kton or GWh);Sale (MEuros);Electricity consumption(GWh);Production cost fuel (Euros/kgfuel);Production cost fuel (Euros/GJfuel);Production cost fuel (Euros/MWhfuel);Production cost per unit (Euros/kg or kWh output);Load average;Full load hours;CO2e per unit total (kgCO2e/GJfuel);CO2e per unit counted (kgCO2e/GJfuel);CO2e total all system (kg CO2e/GJfuel);CO2e counted all system (kg CO2e/GJfuel);Land use per unit (km2);Land use per unit (km2/GJfuel);Land use total system (km2/GJfuel);Av electricity cost(Euros/MWh)
Ceduna;CO2 capture DAC;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;111.7125592;670.275355;65.69878452;33.51376775;0;0;0;0;99.21255227;824.4;0;1401.48;0;0;0;0.120345163;0.875923287;7379.653695;0.392176884;0.392176884;0;0;89.37004734;0.007484929;0;34.69379715
Ceduna;CO2 syngas mixer;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;81.30462822;0;0;0;0;0;0;0;0;600;0;189.6;1.110567638;55.80741899;200.9067084;0;0.875923287;7379.653695;0.125802002;0;21.29813684;0.392176884;1.300874051;0.000108951;0.026169014;34.69379715
Ceduna;MeOH reactor;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;81.30462822;843.842066;75.63356438;33.75368264;0;0;0;0;109.387247;600;0;0;0;0;0;0.182312078;0.875923287;7379.653695;0.125802002;0;0;0;1.300874051;0.000108951;0;34.69379715
Ceduna;Syngas pipeline to MeOH reactor;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;81.30462822;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0.875923287;7379.653695;0;0;0;0;0;0;0;34.69379715
Ceduna;Desalination plant;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;252.8832268;33.99610371;3.971749326;1.019883111;0;0;0;0;4.991632437;1283.725303;0;8.665145794;0;0;0;0.003888396;0.602534845;5076.356068;0;0;0;0;0;0;0;34.69379715
Ceduna;Electrolysers SOEC alone;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;22.47850905;889.7888101;79.75177105;76.07694326;0;0;0;0;155.8287143;114.1089158;0;4929.505163;0;0;0;1.365613837;0.602534845;5076.356068;0.227313795;0;0;0;0.35821752;3.00E-05;0;34.69379715
Ceduna;H2 pipeline to MeOH CO2;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;15.45715365;0;0;0;0;0;0;0;0;114.0684411;0;0;0;0;0;0;0.875923287;7379.653695;0;0;0;0;0;0;0;34.69379715
Ceduna;Heat from district heating;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;0;0;0;0;0;0;0;34.69379715
Ceduna;Heat sent to district heating;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;55.28714719;0;0;0;0;0;0;0;0;408;0;0;0;0;0;0;0.875923287;7379.653695;0;0;0;0;0;0;0;34.69379715
Ceduna;Heat sent to other process;2030 bench;Ceduna;2020ma;MeOH;SOEC;DAC;0;0;C1_E0;-1;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;0;0;0;0;0;0;0;34.69379715
